id,roa,stake,luck,blocks,pledge
pool1gvydgpt2nt6zchvt6fyc5h3w5g24nrrw54tskm0mkc6hqh4ye5n,0.0,5552148239,0.0,0,496831786
pool1futpazj04ukh0754m6wexrr9gdezmrl6e0pksyhpc9gjql44l0y,0.0,4685764359,0.0,0,347416817
pool1njgax5g706nhknujnntnrx0gyu8zqvrhexwmmp7qrfhjvaumfq4,0.0,32618266,0.0,0,32618266
pool1sa0uepv2uzwd0g8sh5lkjzgwkcxrg3z4m5wyzgfh93pnwupsm8g,0.0,1293493236,0.0,0,1292868508
pool13am73gpq93hrngwpnlz34cwcytuykpytxtkz9srmrq3x6x8qlsu,0.0,465409359,0.0,0,117700906
pool1ydgmfmxpuateqwz028lpgypsdchs5m0tzes732qdragdg4jp0uf,0.0,39983004,0.0,0,26631686
pool1ehfmxk64lnl90rmy66zt7nfjlsvzhqkxlzsml348z4ptss529mw,0.0,31236944012,0.0,0,380414582
pool1n7zhzk2zyvqywfj476s4xk9h0xzncsq37469d8cyg37lsngvvqp,0.0,43348632,0.0,0,37292086
pool12jzydsj2yjjn59zefvgz2q47rvfk950xckm5x4ejcdvucueg5c8,0.0,497609721,0.0,0,26232589
pool1lunsvxzwgxjqf622gq72n6jhclq5juy0mqh9v4ktufdrzulfncr,0.0,4168681343,0.0,0,2624426
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,0.0,37334769660,0.0,0,1573467
pool1ztpwatlnzskuruwe7hxwvu6xjsv6l24835pyvpx7lslccy3xx9a,0.0,5208034096,0.0,0,11286634
pool194x3sx05hac6fhy37a7umfj55uaac4qf2ysp5fl2gyq2x7n4n98,0.0,2747283604,0.0,0,27621830
pool17edtg9kt83mpguyh87u6ju2fkgjta4jjmmyzj9n8tsf4uwalg7h,0.0,119036341,0.0,0,112542179
pool1sk6jvl4u8m4peddwqxzslgt82n57qy0rug2j0jfzkrjvy9f5mw6,0.0,356830510,0.0,0,356830510
pool1u4708qd88n0ux2capce6gz6zcjvtwfsfpdu28h6kkh5yskg9eck,0.0,497420337,0.0,0,497420337
pool1v46s6ak79m3mlv65pjh7ypvsp7n6cc62a723dpwmhtn8uy4pld5,0.0,22420601,0.0,0,22420601
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,0.0,57425793,0.0,0,57425793
pool1kz0gh586tn9fh77fgc7em9tl6d82e3ly5quwsvvfevvszt64g8d,0.0,2568212709,0.0,0,57340775
pool1azwa3mcez0mr7520jznl0kamr3wdun5ygzscwtjulhdy5s58vvu,0.0,12017087,0.0,0,12017087
pool1ap29p59japhsunqkknkrdm4wh4f8krrvhft66zhns43evawjd03,0.0,5396794817,0.0,0,47632478
pool196fz9gd7n0jnn2rwpcqqdyf9j5q3na6qwhhy0k6j9ysx5f3u7r4,0.0,22424605,0.0,0,22424605
pool196tul7axlt0qzqvs7rx4glfdkpsjlsh68tdkl7y87q3uztcvd5k,0.0,5879394,0.0,0,5879394
pool1ju00mkurj9t920staddyd3ln9r98kktx38jrer0zp82eg8x36jf,0.0,114848902,0.0,0,114848902
pool1cshuf0jy40a83glgwakert9czfnqrpyq6zwqly2705mrwkajuhu,0.0,6108812087,0.0,0,12068846
pool102s2nqtea2hf5q0s4amj0evysmfnhrn4apyyhd4azcmsclzm96m,0.0,6481489374,0.0,0,1497271996
pool1qkwseukqpnezhh9gjcuhtse7wp7v8m8asgekl34lh3f5xnnl6z2,0.0,330742127,0.0,0,7614702
pool1kxzfswkhgcmyahh6lfjpy5uxh75qzsnlyprh3450av9jghsda89,0.0,12621038,0.0,0,12621038
pool1ey97shazvk483tzqsvda6hvh8z0kld4g5ssxanrgetddgcf2mns,0.0,3143240504,0.0,0,2825479
pool12zcqkql458zh0pxvpw9qad8mceccdatk2lm0cpxfql557lhve8y,0.0,923691183,0.0,0,13611314
pool1jhca0ycgclhc3ae860llt8fwtgvkw4p44m0khs2df5xawk4kx8t,0.0,5828192999,0.0,0,5153150
pool1ew5543rzgp7vs5qvmc0c42zucz9v6d3vct2zsa74erjfjen2p2d,0.0,241050440,0.0,0,4618002
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,0.0,516461389,0.0,0,516461389
pool1ap5sw2p7erpvegveucua66gy50cadjvq72apar0hvzrdv8s27nl,0.0,3868791833,0.0,0,3036359
pool1pj5wv8tvu5f5dpmx6w5wthqy4sg3vs4qjvumg439v0plxgnu8a6,0.0,2293233363,0.0,0,196814345
pool1yw8qh0jnnl6eumgzt77fulfhgmyzda39zcndgvyc27ffu6jeh5w,0.0,4613646,0.0,0,4613646
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,0.0,6493863424,0.0,0,0
pool1jh4caf4afnjdgne8m95addh93e7zf6zlnx0pk5flcvylsps7nsp,0.0,999825743,0.0,0,999825743
pool15pggy59smh8465ldedcc5ks0nlr6xxlna73wmpkfp5jn7sh23pv,0.0,340922310,0.0,0,12620906
pool1xvxftqa2vdtq5lhgckdk5l9grpm4mhw5drj0h3gnjlqzkd2kqty,0.0,17626846,0.0,0,17626846
pool1mn0ydnu5tt4w80y3dxdsajddhdz03p6mudk8vlh55r5exqywxhh,0.0,1865490,0.0,0,1865490
pool10ww24pk8znf747x6d0wcueajegrjwzpv8x9a4aar4t05s7uzf76,0.0,2452995576,0.0,0,2452995576
pool179dpweul0jsfv9ls67ner4n286fh6hqtskaw6nux97t52dt5gxa,0.0,1047641190,0.0,0,1047641190
pool1n96ql32ct37n8w0l9ddhnc2t8tv0uyd6kuhzua8uxy63xs35wgl,0.0,80466289,0.0,0,1426510
pool1lf2u2m27y9lsu342xvmyxjfvuyzua487whmddt883kmay4mxjeg,0.0,596574824,0.0,0,97052335
pool129hymvzfw4ns3keud8zd9pdrpxa54jghsqh2j4jjxh4dcljet2f,0.0,230158897,0.0,0,97052335
pool1675wjgy0ggtt2l23eeaj5ey5l02qj2ra48stvc7fyussslr0kq7,0.0,35245376,0.0,0,17433977
pool1pvxsyzqze90jyyqqewg5spkh6tst0cwyvtvh6qfsn6xx75p2vk9,0.0,2639298,0.0,0,2639298
pool13xlhhdl2phz8sup0hwcuhp6c4kscrtxs6d05n99hnmuakfkd6ws,0.0,39624703,0.0,0,17623942
pool1ygrwdlhn46gehyay2duxp8ynh57drxg0lgf9huymxlpvukdv0k6,0.0,1162241914,0.0,0,2625614
pool1czlxfj2dyc2lt2gcrhhxyqhgzcpza845yjr6k262e2vqsysrylu,0.0,29445355,0.0,0,4749457
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,0.0,50425749,0.0,0,50425749
pool1vzquqa6clffwsegafvyds0zkaqpjcw0hurq3a0xc8ape6h0xhkh,0.0,2010436661,0.0,0,2010436661
pool1t4q9v8vxf8ltx407cqkwq3sksgmq85e459jqsf34x0cxyfaqljw,0.0,596889206,0.0,0,596889206
pool1zmj5rkpvhdknscjrgul4cxw4xhaqfhfcjqv9kffmhd0zvdx6rvd,0.0,5223772,0.0,0,5223772
pool14gzj8a99u43j2gu3z0wcyedvdca27m2lx7msqxywl3lrcyrvmys,0.0,313285815,0.0,0,313285815
pool1lfwwrwm3hrrv0s0ttf8t23p65xru35f7lvty8q0dhq90wudsp66,0.0,97052335,0.0,0,97052335
pool1rhew9hdp6wpudh22k7gyjtv98r872hca064n8ug8lk3j65ae59a,0.0,9975834,0.0,0,9975834
pool1kttdj98xlssts4kzwyvsuj905f30q096ptzcses2ze25ca9uerx,0.0,86883798,0.0,0,86883798
pool16kja6em4zlu8cmlr5la32yrsx5jqpejdqktadw9nv3cwx2s6ccf,0.0,10984954,0.0,0,0
pool1enc9l2nealzp9sr7n77032rc593879faj6hqeny6f6h052eaaxh,0.0,0,0.0,0,0
pool1rcg65q6m4y2w49n0nvj570xfa3hsyarm5tjnnumy4xm3sw0d6lu,0.0,203182474,0.0,0,203182474
pool1p86vmfhr4xnerm4kjltlhxrpzaeqjg30h7p8f6h279ulcty9n7e,0.0,458257808,0.0,0,458257808
pool1ctfxzwgqakxujmn95dfvprcm0h3dtzjh408apk0cewl0c4r6gg3,0.0,4233056,0.0,0,4233056
pool1qle9z3ml65h3uc63cnedv7cppvel9y6jf82va7z7rqcp5a95sfe,0.0,11095972,0.0,0,11095972
pool14wn0gvhwme9lxx9l7j85k0dr2twyrgf9j0k3gx0f5d5ckzeln2l,0.0,0,0.0,0,0
pool19c39hucr2p6ra4v6c5qwqt4zgc6ugchu7cs4yal7ndetsnrmzju,0.0,0,0.0,0,0
pool1620fkxluaftsvz5lge29tjur3flwa8wydpzqy0zd4cllxx2w3ma,0.0,18621214,0.0,0,18621214
pool17xtz3a8ppy9prj4e2e5t5ggk6p68ls305x5pyyxdxc2lut0ltm2,0.0,388321443,0.0,0,7426233
pool157sjc5een0ptynrn6ettx6zr2gl8wm8ymjtwuyravqmmcs45d20,0.0,12440621,0.0,0,6078731
pool1eggah53ghqwlsm2u4upwnm3s9et8m5yd4p56shaqtm7vql6zm4h,0.0,69720767,0.0,0,5835127
pool139l6650n4u0gg9fmnd3aczp62q5xwngp299pwwhe2mj7sm5vqs6,0.0,1231208,0.0,0,1231208
pool1w3s6gk83y2g3670emy3yfjw9myz3u4whph7peah653rmsfegyj3,0.0,145825699,0.0,0,0
pool1apts5675m9f6tkp4ed2jeu35azt7a0hxd3dypzjvwr2hxu6lg9a,0.0,1200000,0.0,0,1200000
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,0.0,52037404,0.0,0,52037404
pool1qh4jvncd9chmm5ru3sk3cqxuat83vj8v7rgl4x5lqfepcywvc9g,0.0,19424099,0.0,0,12300000
pool1h4n266z2xz0v754qf8uu09cda7q68gpymt5dlf4zxcvlg3hq3r7,0.0,25098487,0.0,0,25098487
pool1nmnauud7ghvm3l9tyw9fwhgus6vcymqyksynlwjxxjeyx4rrsvx,0.0,191653246,0.0,0,9201992
pool1njs6ejpvdkt3cee7u8ekqyunmufm82jjrehtg42xd28m7zhzn5v,0.0,126660459,0.0,0,126660459
pool1jcpwtg5ce6xr42v37nk3xahmduwrs87mvd6pkm92v7tj2ux8v5j,0.0,1957114,0.0,0,0
pool1dmuaa0wmqrwwx467p48fu83y5w7wdkxf8xlgymmfc73kjy3vxg7,0.0,2486679,0.0,0,1060471
pool1hg9yyezrm6dslw9q767n5tlu0qk2ccvd4k9946vv7ymgvsvnttf,0.0,97623898,0.0,0,97623898
pool1stjukmjtgs7rdvy8ucsc543f9y2ct56ss08zed392php7k0teaq,0.0,2443789,0.0,0,2443789
pool1h26acqctjzuzk04uxc35mt5eavnlr5wyaqavmdqhd3s2zr8v7nm,0.0,420082031,0.0,0,402257168
pool1scnq7w9rxgt2c4lax0y0ch0el2t9pjcyffhhzs2dfgt75u2zcq4,0.0,17619014,0.0,0,17619014
pool1j7cypyjzhcfuy0gsuc2vtd48cpsc0utmqkq09fjlp5dgsjrs7pg,0.0,207448021,0.0,0,7423505
pool1a7tdlv4re0fj309jgdx8fxrjy5sz9rw94cj2dfrkw2u7qmwnhm3,0.0,0,0.0,0,0
pool1xt0gxs63r5vgjsrzhm7jfuhuqzga9pf8kqvp38qmdzn3wjxudvr,0.0,2228964,0.0,0,2228964
pool1myw0304x7q2zuk24pzmf2rwwcwlh9p29pnj257zzjcd9j29s4xl,0.0,340417081,0.0,0,340417081
pool1h2q3cyle9yrjv4g6qvwqyrm5vk9qj38gtqndvavpqf6lkgpqvj3,0.0,476652900,0.0,0,476652900
pool1lq7t0qg273vp8t2wzmeyj7sdq2vhu2v87jjplgurpfxcs9afnr3,0.255,216916173359,0.98,0,50127022923
pool1u32s3ry3vjhqwhcrqz7p5u35cvzrx4tvdwydgvq6qm8720qrg0s,0.399,171636294589,0.964,0,50124083400
pool130hx49xrg3cjtdqnqegmn03z8fgu6juenyctws0feh6ekdy0fam,0.0,47754435975,0.0,0,2004921768
pool1ga0h4pv0psju8z3j7l852elq92c7xshuspt27jklnx665r4l2q8,0.0,14776577,0.0,0,14776577
pool142cpn2gm89q72srv9pt7jtt7p7yg43a8ltfqhz3jp3t3xuh7x48,0.0,10332251008,0.0,0,497620950
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,0.0,1835142148,0.0,0,1100480403
pool18ytpk5m7fun45j9julxq0x06dcwzmfdads3ha5rmp3qqqd5lreq,0.0,1000000000,0.0,0,1000000000
pool1m0zqmgewqwt4pd3amxtjug7ukjq4svgsqeam0h7d2tt6jfcxzk9,0.0,2502624646,0.0,0,2502624646
pool13q8kl9s0kufpl0vjmnrk2f2nz9nle3k9l3pnzh4negaf7kmd80p,0.0,1034088522,0.0,0,1016464205
pool1mv7z7jzats0g3s36rd6sk08ew6wg4pf7ulu9uvd6grpdc0mh7e0,0.0,1087822733,0.0,0,1087822733
pool1a26gnntcj3j5v7ng599qncn7uuav2sp560xwlkvp3pqlj822jtl,0.0,1222471073,0.0,0,1024244396
pool1yzu4lp7f8ua7negffj8mmwfylx4ckhsu00a4gtf630rlcwnl7gd,0.0,79410563182,0.961,0,50136280460
pool1j3azwphh66wk6efre3ezjjw8mqljqmnxe5qr9tyfmjdq6eqe5fc,0.0,177935758,0.0,0,177935758
pool1rj8zkzk3dm0lmnjtafczqfp8sshmang8gg85eypjeh2e6cve0vl,0.0,18367577146,0.928,0,3770010161
pool1vyk3x4j2lfrj4y8t282xmwep936rh8gv2vqrkxghm2h67l2upjq,0.0,4090335033,0.0,0,4043819158
pool190fke89hjqyyvsc0snhnzrgg3wjjchf0y7n79jlal0yuj8060xt,0.0,512621610,0.0,0,512621610
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,0.0,500241102,0.0,0,500241102
pool1ujpy2536jz3x9gje5d5vuadzcpadl7pwrcsgq4laestu7mrs9hp,0.0,444287597,0.0,0,444287597
pool1s6s6eyve0lmc4e0emzf2l68n9ya0rhrpdcq0jmkmmmxv2rkrx42,0.0,68293189889,0.98,0,50097421305
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,0.0,391087660,0.0,0,391087660
pool1mzn7a7h4ghv35d7hm7lepzcc8vkwq38qajnnuqalc60mkl0recn,0.0,314271584,0.0,0,304534015
pool1ffuv59d0rdp0jsgxa9x5r8pvmaexvuufeu43kpxl3u2qut3ljq4,0.0,51552367138,0.986,0,50097421305
pool1f4pxpxcee0mhwd2knwqkwquaj35enlstssc6crsmt2tvv0pwymt,0.0,147624426,0.0,0,147624426
pool1gd3nuzly536f20e4kpm4ctkgv0ywes37qms6g7cy2f0xxf56nh7,0.0,111625658,0.0,0,111625658
pool1t9ve93m48au8m4w8x0m2exh55s0tf2jjk5rwj5hsuqegvvgfq4z,0.0,100000000,0.0,0,100000000
pool1y8g5sk4maqzpg6k04t0e8x296xtumuph7k4ya8rsfqh9xhc5a7h,0.0,4506603467,0.0,0,101421657
pool14y3wr9lkqyeg8z8pwuprmjwahr0ydu0pjs8usy2g93mugtpx622,0.0,162110596,0.0,0,162110596
pool1wn7g7fs8nhqnkkzcafzucl6x6spa6rj980kkkg0rcnyajg62lur,0.0,497625262,0.0,0,497625262
pool1rq70y0sj8fnjgnuavsjtvk2qm6hjw2r9zfacd46z6z8c7tlgcmx,0.0,127046347,0.0,0,127046347
pool1thfkd47x8s84f2vfpxr6v0sfvhrtlwxdv0r7mtjaqvglgpuh9p0,0.0,154247620,0.0,0,146421921
pool193spq4aagtqthqxnwzat2n53ugjkyx8d42wqu6wm8lckj056y0t,0.0,489240394,0.0,0,66420469
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,0.0,98624030,0.0,0,98624030
pool1tcctsz9jec45ugkcl8lyk8gz0yss675cnp63gazqalcwsx2dr37,0.0,115234552,0.0,0,107423153
pool10pxym4rs92lj853juzku38z58d9n59ra55qd2mnm820ljx4c6h9,0.0,139818659,0.0,0,139818659
pool1p98qztq2t77u89vvsratsmsx8hu965w4n7xneg5qu7gtgcdude0,0.0,11633160,0.0,0,10000000
pool15kh3h3d77hdcv4ld82cm7mxh7uuqm6d568drqaky9ftlczl6hfh,0.0,9994096886,0.0,0,497621874
pool1tfye5tfgd6x2mw5xwe5lr2y6cu9grnpvenj7dc8258xmq8cuc04,0.0,9436265,0.0,0,9436265
pool1pvg7uqf9a0ms24xcdfq8f48p72csfslgz3gzwlmfee5szuda0du,0.0,1450326294,0.0,0,23433361
pool1z44fjvz77atzgwcwmwtls7skggnczlx8e30pugqn6ugajjrzgc3,0.0,27624822,0.0,0,27624822
pool1j9nlvppmd5e2ms7w6xx7r6rgc37q2r930gkj2ssdu5a7jr53tev,0.0,6821299,0.0,0,4000000
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,0.0,6738263,0.0,0,6738263
pool1wxzumlr95mjxhgxnd6cmxcey38pwe5zwu0ly2mlme07qy8n00r9,0.0,47622886,0.0,0,1000000
pool1j6uz7hz3mzd5hncsnvdw04q7785kpxx4vfze686zekdly7jz7gl,0.0,7440445,0.0,0,1000000
pool1yh7ksvg54nger73ldnf22cgwyh0dnm4aerahdd0kdukjqeacy32,0.0,0,0.0,0,0
pool18f4d5kj6n3ex7vl9udw3qczf3aye0qcuusgg0tkdja5sqm3604s,0.0,0,0.0,0,0
pool1wvaj307ee8jfewv9qjtgk0q3elmpe5lz4n2dec2303062f7dc4c,0.0,0,0.0,0,0
pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,0.0,0,0.0,0,7626450
pool19tkfl9x2dkk07z43rvamftvnyu5vtcfatdpsag8phzqvgpdklqq,0.0,2840690150,0.0,0,1258071113
pool1a9j9dtdppvfq94w84ns59fnrptz3cj2mkwpmku57e2yf5k6a4ae,0.0,3622402,0.0,0,3622402
pool1xdwe294ntvnken52vsaar7edxpxeths4dvsm84pm4chyq70r0ny,0.0,50332165666,0.985,0,50128264908
pool13q546lq5lmw9pp9cfwwmx53uh4ysajy28upydg5n8tcx5ayz682,0.0,102644358,0.577,0,3000000
pool127cp6le6v4hs453tkwnjd6ua9fcmmh7y5zc44zx752yzklgcrcq,0.0,1442483670,0.0,0,1442483670
pool1dsvkdd2t3wnn3mrm27q0572zl2z36lkw3cl2cf4z0c24vad28v2,0.0,373760410,0.835,0,373760410
pool1usumnw5klscs76ycpmkgf5re5v8pul462g5mmzc0knxs5u04kag,0.0,115314991,0.0,0,104490348
pool1yztpevpmfyyz2eu4dklmgfx8g0q0vme7ppdsnawcpnwxs3vfxy7,0.0,44454085,0.0,0,44454085
pool1xcesfga2h2fh7s4es4v2nsu4npc3ayg5x93m4mvt7whn2pfswma,0.0,7621654,0.0,0,7621654
pool19mc6suzenqdvmq3ssf3nfzv4xva3wgl83z6syumccdppyar0vga,0.0,31924580948,0.0,0,17451049
pool1wp9p6rlpratng7rhrvyz6mcjqsl04laxxvvuu06umc5vghacqa4,0.0,9796498103,0.0,0,17639298
pool19sydze39a8dccylczqe2m4nnslpreytxlj5fu400nqxkg8wvgx8,0.0,756468815,0.0,0,17639298
pool1043kkcc2uwmdf76wg6jy80tkgwztzprep2rakyypmwc4637c2xe,0.0,3754770148,0.0,0,17639298
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,0.0,558999036,0.0,0,17639298
pool1aq6sd3kr3cnjk995tfthhyf0suth3rm547kp6pv35z7wgqu6twn,0.0,744273516,0.0,0,11982733
pool1ur2y44cgsyf9l40y4xdc7w3cwy88vgmj95deatatzqnqqhrfp7f,0.0,17639298,0.0,0,17639298
pool1mmrh2l3t5r7w5l7e82ven0e595vhgvu0hyf4ttrgcyejq8gwqcm,0.0,122625351,0.951,0,1530598
pool1qlpen2kkw8yc0pjyjjcg4zlswhrahf73f99y3ae85kjy6leqk7l,0.0,15841574408,0.767,0,140984110
pool126kcx3ve6xedpdk8gm9gtgs5x2h77tuwe5hjjcrp2nshu2xv8l3,0.0,4123397107,0.0,0,2647043882
pool1fxrxatul2edy2cvys2j25cafstvysf80juadr3a7542pggcjvv6,0.0,1003924403,0.0,0,3000000
pool1zlp7tdvtc2t989hnzxsenh4k74tt4gwpg000smf908jj64w4vg4,0.0,103000000,0.0,0,3000000
pool13ds97sp5wtfpu7x720pj843ax2chfrcj25d88a39l8czjmg4gkf,0.0,103000000,0.0,0,3000000
pool1qxpzlkxfem0q230hjp9f622c6yaej8qycwy34nwyt98axedf78f,0.0,103000000,0.0,0,3000000
pool1gjmerqh4wxl553enqeqgc6m3r3gt6yspdg29jy6nuypa6k2tpdt,0.0,2541262196,0.979,0,0
pool1samrdfdupytre8zuqf5y3sda0kxhp894yvjpnhwwczukwd4mx6y,0.0,2015225258,0.0,0,520082000
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,0.0,101227512,0.0,0,101227512
pool1qkvt06tjvd5mjf3yms9y6hp22uedn5ys6384pn8k3d4tz3d7j2z,0.0,497432393,0.0,0,497432393
pool1rpdfq9gm9ls0q8tnc2ssnpg5av3hm5ehktul7cfznjvjxyku2k6,0.0,9185442311,0.0,0,240619014
pool1raua8hvrv65aq3gjuk0re4juzdpw4gnpkeq7lyl94j8cv2grye4,0.0,4072777968,0.0,0,1434673
pool12xyhj4ktuhy0gage20p3e6z6r3s0tun7lmsk89lxv4y5wh93t0g,0.0,4335527644,0.0,0,1434673
pool1c39qg80pu8596huf5kh6cmfuxp8yzxz4kfqc4csfz7xdcwfwcnc,0.0,2355641340,0.0,0,1434673
pool1kxedw6c34730h344lz0s0z6848005qrs096l8l2whcwly3rcl27,0.0,2609445,0.0,0,2609445
pool1ylhh4u260wz52zpct0ce8txh8alm0zmjaf4fn69yz09xs68y70v,0.0,1434673,0.0,0,1434673
pool1xamkqfkkfm4eldv88jhdcm5uzs8kd3p776e789hqv8yfzjgqh9s,0.0,1434673,0.0,0,1434673
pool12nhydvz643puda5jjc7hxyphk9685n8tlsgeenfvtttckd803e5,0.0,1434673,0.0,0,1434673
pool1m7eljcrzd593cawzwpts00mmnxnj52kr9da8r264r7c4kfd4m0h,0.0,3866076017,0.961,0,0
pool1lj9t0saaxejj6drmxefgejwuy47lx4ewwruwvn3uttyuw6f5389,0.0,2252575182,0.0,0,501251536
pool1sqpksswmxpgk6yxllyq9ad4qhtnt5qyz2pv5xmz6kkt5ujrgqwf,0.565,158532467632,1.059,0,3178435331
pool1w43rswva2e4hulr6ayxv4aaaf0fzvxjj5c8kv55xmm2auey5xvz,0.0,0,0.932,0,0
pool1fwh9zp2hw7ppkna86n7m7ycgz66dnkdhhyqqahhv362agxj2u7g,0.0,42200746554,0.683,0,925623217
pool1a9cerx2tpjjp0acla2zs8zwggjlp0phqqauxzkkm5vk963608aw,1.064,714818833458,1.06,1,107116704766
pool1pkpey8fua58sqvkwr9w4zyxhnvrqhnucnu8g2cupeggsyxee6ke,0.0,1605939847,0.0,0,1237309818
pool1lg4y9djpazcpaag230mawgx4w43vmld7xcd7rq35lpjvkn333nj,0.0,111625680,0.856,0,111625680
pool1zf7aswkv5ll0ej9fcg45jf6cqt2ee7tn3l2wq6zyx05t7a5srus,0.0,500000000,0.0,0,500000000
pool1j3t6mhgndeuzqkpcj6csyxfhsr2fkgwknk6e4tjeeqhnc52fjc9,0.0,1239061422,0.0,0,197625306
pool1eq96x3rdmq0dxdyx0wwwy064p2jzrlg6dp37r5uwhehnja29fxq,0.0,1152772972,0.0,0,102624998
pool1pmsjsvnd506xqzwlcavexcl86ta046eqz74xzvt97688urmd0qj,0.0,200000000,0.0,0,200000000
pool1chxnn5gurqm83728aafjm7thv8yla9tz85yejtstqsc658mrpm7,0.0,358841710,0.0,0,108621346
pool1n7zh6hu89v9lz6d8ggjr9xll8q8jqr5aa4qxkfnlfh2uj39802c,0.0,400944493,0.0,0,400944493
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,0.0,2745858844,0.0,0,23861746
pool1sxrkzy0ty37s2qx66cscqwucdqlvemtjl96ep36mqfrnku9lq8t,0.0,1043463985,0.0,0,1043463985
pool15xt9rwxzgunwhhue548q3q22mclumqz5al9umanl8tn269sr66m,0.0,6821299,0.0,0,4000000
pool1drkls8s0zzjydyv3qpjsdj58w3sw02w9wg0pckrsnuazyef2hca,1.087,4237238580939,0.969,4,31623903486
pool10q39xyv0zwt7cyc0f2ec67ptfmq3y6k8f0t0fvrdddaqzs3hpxc,0.0,23009803369,0.747,0,6126331563
pool1cc0zqv42utrsffvgy4e5tfln3unrjk4f6q952rt56y3dzmerptw,0.0,8372481711,0.0,0,5146465184
pool18gxqszcsk9yt0jsnzc293556x5t0cd0xdepr69wta9rh23349j5,0.0,5018662003,0.0,0,5018662003
pool10scv5quxduhrcc26wpurhk743dngspe8dc3zpkkam0svyx6ejx3,1.683,9021995518683,0.917,5,18786972472
pool1lv7v8r8ge22agkuv2astu503d42v749p6rp3sg8l6twuwqm525c,0.0,5341736360,0.289,0,4578371497
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,0.0,23407797211,0.0,0,1096672568
pool13ss25l908k5vqfw0aq2t66xr3hrvlqlsf4tfsmp59kyfxhfmah3,0.0,10573027034,0.0,0,10573027034
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,0.0,2002623942,0.0,0,2002623942
pool1py6q7y3f7jz60mt5jhsrdx6lqtuvc02chqgvwzjzayctqhgzzge,2.049,5797108410781,0.923,1,4045983505
pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,0.0,545778456,0.0,0,517619542
pool19n4qe42fvkxs8f95t6tas8cgvc0ukem87en9g0aave4aj4y57e3,0.0,154288124884,0.0,1,100000000
pool1rqwhzyfvm8uh6qseqpkkz2uvga0ufr0aaavrw7nynytuxy9uj6c,0.0,598614966,0.0,0,598614966
pool1uup47u5lmet469pmaym077hvewcp30larj9ugap8580uya3rtuw,0.0,820025746,0.0,0,820025746
pool1n8xmcjuadnkn8kk9axtjt3ahx5amj4nc8446grdjzfdrzl77xh6,0.0,148435878,0.0,0,148435878
pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,0.0,100000000,0.0,0,100000000
pool1vut3caulpx8eukzwy8xd5fyhst0w7x2frdfsacpzr3jzxduazh5,0.0,18792339316,0.0,0,104786114
pool123gn9my6u32zea8l3uk889rjj2qf2tfagcz67q4v4r9ccjjtge7,0.0,7869370081,0.0,0,497625746
pool1pnuluy36ukdzv369d4zee8rarpw2k8ukwe5kkdmh06t6y78cyrr,0.0,11559195296,0.0,0,163622402
pool1f5s5lqe7e3x7wxscsawaj0ddjz42y4ckcfqcxrd3nxg7wwvsysn,0.0,5922701064,0.0,0,1600623986
pool1mnghpud4rypv76fgq5urhzaujlevp94tjxug6556e9qyua43ktl,0.0,234628065,0.0,0,107618574
pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,0.0,132502367,0.0,0,115548393
pool1km88m74x0l6gax9whuw9v86ftejwztxyg4arfh5cartjv8eqsze,0.0,2141719129,0.0,0,2141719129
pool14p6lu0454w4wq6gsxxftqdz43x3tuv3teunp8kgu08tacgf43gd,0.0,594564135,0.0,0,497625174
pool1dwvtdk76v5vg99d8h2a28h5f94hy2zwcxnj576g6w90ezapqjyn,0.0,1979939656,0.0,0,157622050
pool16ypn6g8sm5um7mkxyhdu7j9eq9zl35wywq5n9x8g0aujc060qzp,0.0,1043096167,0.0,0,161021654
